ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0006836,neurotransmitter transport,10/565,102/10364,0.050953652165423136,0.13493159894258883,0.08884884809399378,ATP1A2/SNCG/ADRA2A/SYT7/NR4A1/P2RX1/ITGB3/SLC1A3/GPER1/ADCY1,10
GO:0050796,regulation of insulin secretion,10/565,102/10364,0.050953652165423136,0.13493159894258883,0.08884884809399378,ALOX5/ADRA2A/SYT7/CCL5/INHBB/CD38/HLA-DRB1/GPER1/SFRP1/CCN3,10
GO:0071901,negative regulation of protein serine/threonine kinase activity,9/565,89/10364,0.05286074543639252,0.13840401414722991,0.09113534060912139,RGS2/AGT/CDKN1C/APOE/UCHL1/SFRP2/DUSP1/CDKN1A/SFRP1,9
GO:1904950,negative regulation of establishment of protein localization,9/565,89/10364,0.05286074543639252,0.13840401414722991,0.09113534060912139,ADRA2A/APOE/INHBB/APOD/CD36/SFRP1/ANGPT1/CCN3/DERL3,9
GO:0030098,lymphocyte differentiation,20/565,249/10364,0.05300202078245622,0.13840401414722991,0.09113534060912139,VCAM1/FCER1G/FCGR2B/MDK/ZBTB16/BCL3/LILRB2/CYP26B1/CD8A/NFKBIZ/BCL6/IL7R/EGR1/HLA-G/HLA-DRB1/FGL2/EGR3/SFRP1/RORC/CD3E,20
GO:0001504,neurotransmitter uptake,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,ATP1A2/ITGB3/SLC1A3,3
GO:0001662,behavioral fear response,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,ATP1A2/MDK/APOE,3
GO:0001916,positive regulation of T cell mediated cytotoxicity,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,HLA-G/HLA-DRB1/AZGP1,3
GO:0002673,regulation of acute inflammatory response,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,FCGR2B/PTGS2/C3,3
GO:0009309,amine biosynthetic process,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,NNMT/NR4A2/MOXD1,3
GO:0010664,negative regulation of striated muscle cell apoptotic process,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,MDK/HSPB6/SFRP2,3
GO:0010934,macrophage cytokine production,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,SPON2/HLA-G/CD36,3
GO:0010935,regulation of macrophage cytokine production,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,SPON2/HLA-G/CD36,3
GO:0019430,removal of superoxide radicals,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,H19/NQO1/CD36,3
GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,ERAP2/HLA-G/AZGP1,3
GO:0032692,negative regulation of interleukin-1 production,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,IGF1/CX3CL1/ACP5,3
GO:0032703,negative regulation of interleukin-2 production,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,GBP1/ZFP36/VSIG4,3
GO:0032930,positive regulation of superoxide anion generation,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,AGT/CLEC7A/TYROBP,3
GO:0032967,positive regulation of collagen biosynthetic process,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,CREB3L1/PDGFRB/CCN2,3
GO:0033194,response to hydroperoxide,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,CD38/GPX3/CD36,3
GO:0036303,lymph vessel morphogenesis,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,SOX18/VEGFA/SVEP1,3
GO:0042401,cellular biogenic amine biosynthetic process,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,NNMT/NR4A2/MOXD1,3
GO:0044321,response to leptin,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,INHBB/EDN1/NR4A3,3
GO:0046885,regulation of hormone biosynthetic process,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,ADM/EGR1/STC2,3
GO:0110110,positive regulation of animal organ morphogenesis,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,NGFR/SOX9/EDN1,3
GO:1900273,positive regulation of long-term synaptic potentiation,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,MME/ADCY1/RELN,3
GO:1903901,negative regulation of viral life cycle,3/565,16/10364,0.05311008945415197,0.13840401414722991,0.09113534060912139,IFITM2/IFITM1/IFITM3,3
GO:0001836,release of cytochrome c from mitochondria,6/565,50/10364,0.05316240131387137,0.13845220800190164,0.09116707497309802,IFI6/JUN/IGF1/TNFSF10/GPER1/CLU,6
GO:0030072,peptide hormone secretion,12/565,131/10364,0.053614737867330786,0.13945281882392135,0.09182595043017062,ALOX5/ADRA2A/SYT7/CCL5/IL1RN/INHBB/CD38/EDN1/HLA-DRB1/GPER1/SFRP1/CCN3,12
GO:0050777,negative regulation of immune response,12/565,131/10364,0.053614737867330786,0.13945281882392135,0.09182595043017062,ISG15/FCGR2B/OAS1/OAS3/COL3A1/HMOX1/BCL6/IL7R/HLA-G/HLA-DRB1/FGL2/VSIG4,12
GO:0071677,positive regulation of mononuclear cell migration,5/565,38/10364,0.053774380509649146,0.13953514421723356,0.09188015949922484,CXCL12/CCL5/CCR1/SERPINE1/CCL21,5
GO:1903409,reactive oxygen species biosynthetic process,5/565,38/10364,0.053774380509649146,0.13953514421723356,0.09188015949922484,MTCO2P12/ALOX5/H19/CD36/LCN2,5
GO:0048736,appendage development,10/565,103/10364,0.05381680330215237,0.13953514421723356,0.09188015949922484,PRRX1/ZBTB16/SMOC1/SOX9/ITGB4/CYP26B1/FRAS1/SFRP2/SEMA3C/GPC3,10
GO:0060173,limb development,10/565,103/10364,0.05381680330215237,0.13953514421723356,0.09188015949922484,PRRX1/ZBTB16/SMOC1/SOX9/ITGB4/CYP26B1/FRAS1/SFRP2/SEMA3C/GPC3,10
GO:0060401,cytosolic calcium ion transport,10/565,103/10364,0.05381680330215237,0.13953514421723356,0.09188015949922484,ATP1A2/APLNR/THY1/CX3CL1/P2RX1/PLN/CCN2/GPER1/RAMP3/CCL21,10
GO:0007219,Notch signaling pathway,11/565,117/10364,0.05399247424802983,0.13990201871609756,0.09212173654177509,CNTN1/POSTN/KRT19/SOX9/CFD/NOTCH3/BCL6/PLN/TCIM/CCN3/S1PR3,11
GO:0034219,carbohydrate transmembrane transport,8/565,76/10364,0.05419270695285242,0.14033203179315484,0.09240488864892643,SLC2A3/IGF1/C3/HK2/KLF15/EDN1/NR4A3/GPC3,8
GO:0062197,cellular response to chemical stress,21/565,265/10364,0.05430160485983339,0.1405251392516801,0.09253204474418346,JUN/PTGS2/AKR1C3/ALOX5/H19/FOS/MMP2/NQO1/KLF2/CYP1B1/NR4A2/HMOX1/MYLK/HSPA1A/HSPA1B/AQP1/HSPB1/CD36/NR4A3/KLF4/LCN2,21
GO:0097193,intrinsic apoptotic signaling pathway,19/565,235/10364,0.05520327801808939,0.14274773053445944,0.09399556164316217,IFI6/S100A9/S100A8/MUC1/PTGS2/CXCL12/DDIT4/CREB3L1/CRIP1/BCL3/CYP1B1/ACKR3/HMOX1/SFRP2/HSPA1A/CDKN1A/HSPB1/CLU/CD24,19
GO:0045088,regulation of innate immune response,13/565,146/10364,0.055265059330023986,0.14274773053445944,0.09399556164316217,ISG15/GBP5/MNDA/FCGR2B/BIRC3/CLEC7A/OAS1/OAS3/CCL5/TYROBP/APOE/HLA-G/VSIG4,13
GO:0071383,cellular response to steroid hormone stimulus,13/565,146/10364,0.055265059330023986,0.14274773053445944,0.09399556164316217,ATP1A2/AKR1C3/DDIT4/LMO3/ICAM1/ZFP36/FAM107A/EDN1/GPER1/AQP1/SFRP1/NR4A3/PADI2,13
GO:0030879,mammary gland development,9/565,90/10364,0.05603878311083361,0.14465496724826785,0.09525142599511839,MTCO2P12/OAS2/NTN1/SOX9/HK2/IGFBP5/CSF1R/VEGFA/ELF3,9
GO:0010658,striated muscle cell apoptotic process,4/565,27/10364,0.05665999524368896,0.1455538676533212,0.09584332786366585,AGT/MDK/HSPB6/SFRP2,4
GO:0010874,regulation of cholesterol efflux,4/565,27/10364,0.05665999524368896,0.1455538676533212,0.09584332786366585,CES1/ABCA8/APOE/ABCA1,4
GO:0030104,water homeostasis,4/565,27/10364,0.05665999524368896,0.1455538676533212,0.09584332786366585,CYP4F12/CYP26B1/AQP1/AQP3,4
GO:0030224,monocyte differentiation,4/565,27/10364,0.05665999524368896,0.1455538676533212,0.09584332786366585,JUN/CSF1R/HLA-DRB1/VEGFA,4
GO:0042551,neuron maturation,4/565,27/10364,0.05665999524368896,0.1455538676533212,0.09584332786366585,C1QA/CX3CL1/C3/NR4A2,4
GO:0045880,positive regulation of smoothened signaling pathway,4/565,27/10364,0.05665999524368896,0.1455538676533212,0.09584332786366585,PRRX1/SCUBE1/SFRP1/GPC3,4
GO:0048168,regulation of neuronal synaptic plasticity,4/565,27/10364,0.05665999524368896,0.1455538676533212,0.09584332786366585,AGT/EGR2/APOE/S100B,4
GO:0006820,anion transport,20/565,251/10364,0.05667143747908989,0.1455538676533212,0.09584332786366585,PLA2G2A/MFSD2A/ATP1A2/RGS2/AGT/FOLR2/SLC2A3/CES1/SLC7A5/ABCC3/ACE/SLC16A3/SLC11A1/CLIC6/ABCG2/SLC1A3/EDN1/CD36/CA2/NTRK2,20
GO:0030073,insulin secretion,11/565,118/10364,0.05676362505457071,0.14566122546086374,0.09591402010780142,ALOX5/ADRA2A/SYT7/CCL5/IL1RN/INHBB/CD38/HLA-DRB1/GPER1/SFRP1/CCN3,11
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,10/565,104/10364,0.05678439566085455,0.14566122546086374,0.09591402010780142,FCGR2B/CLEC7A/C3/SLC11A1/NFKBIZ/BCL6/IL7R/HLA-G/HLA-DRB1/AZGP1,10
GO:0032535,regulation of cellular component size,22/565,282/10364,0.05716574837356869,0.1465476354673702,0.09649769738305997,LMOD1/CXCL12/KCNMA1/NTN1/SEMA6B/ICAM1/APOE/FN1/SEMA3G/SLIT2/SPP1/IL7R/MAP1B/EDN1/VEGFA/AQP1/ELN/SEMA3C/PLXNA4/CCL21/TENM1/KCNN4,22
GO:0043535,regulation of blood vessel endothelial cell migration,8/565,77/10364,0.05773336406258723,0.14791013296134675,0.09739486553210322,PTGS2/THBS1/APOE/HMOX1/VEGFA/HSPB1/ANGPT1/KLF4,8
GO:0008589,regulation of smoothened signaling pathway,7/565,64/10364,0.058491729336021356,0.14966571243854462,0.0985508676510202,PRRX1/SERPINE2/SCUBE1/SFRP1/GAS1/GPC3/CD3E,7
GO:0071260,cellular response to mechanical stimulus,7/565,64/10364,0.058491729336021356,0.14966571243854462,0.0985508676510202,ATP1A2/PTGS2/AGT/COL1A1/SOX9/TNFSF14/AQP1,7
GO:0007585,respiratory gaseous exchange by respiratory system,5/565,39/10364,0.05904046913602234,0.150693067732466,0.09922735362734822,ATP1A2/NR4A2/CSF2RB/EDN1/ELN,5
GO:0038066,p38MAPK cascade,5/565,39/10364,0.05904046913602234,0.150693067732466,0.09922735362734822,GADD45B/ZFP36/DUSP1/VEGFA/GADD45G,5
GO:0051149,positive regulation of muscle cell differentiation,5/565,39/10364,0.05904046913602234,0.150693067732466,0.09922735362734822,IGF1/CYP26B1/HOPX/EDN1/GPER1,5
GO:1903018,regulation of glycoprotein metabolic process,5/565,39/10364,0.05904046913602234,0.150693067732466,0.09922735362734822,IGF1/RAMP1/HBEGF/IL33/CCL21,5
GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,9/565,91/10364,0.05933810760840473,0.15135838788087785,0.09966544914584326,CDKN1C/THBS1/FBN1/LRG1/EMILIN1/LTBP1/HTRA3/HSPA1A/PEG10,9
GO:0006986,response to unfolded protein,11/565,119/10364,0.05962765441996467,0.15190766471396103,0.10002713324568795,HSPB7/HSPA6/ATF3/CREB3L1/HSPB8/THBS1/THBS4/HSPA1A/HSPA1B/HSPB1/DERL3,11
GO:0043433,negative regulation of DNA-binding transcription factor activity,11/565,119/10364,0.05962765441996467,0.15190766471396103,0.10002713324568795,ID3/CMKLR1/BCL3/CYP1B1/ID1/PTGIS/SIK1/HMOX1/BHLHE40/KLF4/NLRP2,11
GO:0009416,response to light stimulus,17/565,207/10364,0.059708476153204744,0.15201896851444044,0.10010042382060576,ATP1A2/PTGS2/FOS/CRIP1/MMP2/MFAP4/BCL3/SIK1/BHLHE40/MME/SLC1A3/DUSP1/CDKN1A/AQP1/PTN/TIMP1/LCN2,17
GO:0051651,maintenance of location in cell,13/565,148/10364,0.06033299463642539,0.15351353638379464,0.10108455677857149,S100A9/S100A8/ATP1A2/SRGN/APLNR/THY1/CX3CL1/APOE/HK2/PLN/GPER1/CCL21/LCN2,13
GO:0002209,behavioral defense response,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,ATP1A2/MDK/APOE,3
GO:0002507,tolerance induction,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,LILRB2/HLA-G/CD3E,3
GO:0006691,leukotriene metabolic process,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,ALOX5/CYP4F12/GGT5,3
GO:0010714,positive regulation of collagen metabolic process,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,CREB3L1/PDGFRB/CCN2,3
GO:0010888,negative regulation of lipid storage,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,CES1/ITGB3/ABCA1,3
GO:0017158,regulation of calcium ion-dependent exocytosis,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,ADRA2A/SYT7/CACNA1H,3
GO:0031664,regulation of lipopolysaccharide-mediated signaling pathway,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,CX3CL1/LTF/CD36,3
GO:0032941,secretion by tissue,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,NPR3/AQP1/KCNN4,3
GO:0036315,cellular response to sterol,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,CES1/ABCA1/RORC,3
GO:0051955,regulation of amino acid transport,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,ATP1A2/RGS2/AGT,3
GO:0060339,negative regulation of type I interferon-mediated signaling pathway,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,ISG15/OAS1/OAS3,3
GO:0070168,negative regulation of biomineral tissue development,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,SRGN/SOX9/CCR1,3
GO:0071450,cellular response to oxygen radical,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,H19/NQO1/CD36,3
GO:0071451,cellular response to superoxide,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,H19/NQO1/CD36,3
GO:0101023,vascular endothelial cell proliferation,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,IGF2/MDK/CCL2,3
GO:0110150,negative regulation of biomineralization,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,SRGN/SOX9/CCR1,3
GO:1902692,regulation of neuroblast proliferation,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,CX3CL1/VEGFA/PTN,3
GO:1903306,negative regulation of regulated secretory pathway,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,FCGR2B/ADRA2A/HMOX1,3
GO:1905562,regulation of vascular endothelial cell proliferation,3/565,17/10364,0.061966605559907656,0.1558300265124459,0.10260990355549174,IGF2/MDK/CCL2,3
GO:0014031,mesenchymal cell development,6/565,52/10364,0.06226393929961534,0.15638562422860441,0.10297574978773967,SOX9/SEMA6B/FN1/SEMA3G/EDN1/SEMA3C,6
GO:0043903,regulation of biological process involved in symbiotic interaction,6/565,52/10364,0.06226393929961534,0.15638562422860441,0.10297574978773967,IFITM2/IFITM1/IFITM3/LTF/CXCL8/HLA-DRB1,6
GO:0022037,metencephalon development,7/565,65/10364,0.06262453770471951,0.1571948849559299,0.10350862632662343,FCGR2B/MDK/CNTN1/CKB/SERPINE2/PTN/CD3E,7
GO:0042326,negative regulation of phosphorylation,22/565,285/10364,0.06268056211699656,0.15723910619300485,0.10353774482819154,NIBAN1/RGS2/AGT/DDIT4/CDKN1C/THY1/GPRC5A/SOCS3/GADD45B/APOE/EMILIN1/FBLN1/SLIT2/UCHL1/SFRP2/DUSP1/CDKN1A/IGFBP3/MLXIPL/HSPB1/SFRP1/ANGPT1,22
GO:0030902,hindbrain development,9/565,92/10364,0.06275966040853218,0.15724482846544108,0.10354151279150352,FCGR2B/EGR2/MDK/CNTN1/CKB/C5AR1/SERPINE2/PTN/CD3E,9
GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,9/565,92/10364,0.06275966040853218,0.15724482846544108,0.10354151279150352,CDKN1C/THBS1/FBN1/LRG1/EMILIN1/LTBP1/HTRA3/HSPA1A/PEG10,9
GO:0006006,glucose metabolic process,13/565,149/10364,0.06298017366120916,0.1577008140483121,0.10384176709889371,ATF3/IGF2/DGAT2/NNMT/IGF1/OAS1/C1QTNF1/HK2/SIK1/APOD/HK3/PDK4/RORC,13
GO:0001708,cell fate specification,4/565,28/10364,0.06337280901558565,0.15800747875140536,0.10404369760171477,SOX9/SOX18/MIAT/SFRP2,4
GO:0030517,negative regulation of axon extension,4/565,28/10364,0.06337280901558565,0.15800747875140536,0.10404369760171477,NTN1/SEMA6B/SEMA3G/SEMA3C,4
GO:0045668,negative regulation of osteoblast differentiation,4/565,28/10364,0.06337280901558565,0.15800747875140536,0.10404369760171477,ID3/SOX9/IGFBP5/SFRP1,4
GO:0046622,positive regulation of organ growth,4/565,28/10364,0.06337280901558565,0.15800747875140536,0.10404369760171477,IGF2/IGF1/BASP1/EDN1,4
GO:0060711,labyrinthine layer development,4/565,28/10364,0.06337280901558565,0.15800747875140536,0.10404369760171477,CCN1/ADM/SOCS3/JUNB,4
GO:0061383,trabecula morphogenesis,4/565,28/10364,0.06337280901558565,0.15800747875140536,0.10404369760171477,MMP2/COL1A1/ADAMTS1/SFRP1,4
GO:1903725,regulation of phospholipid metabolic process,4/565,28/10364,0.06337280901558565,0.15800747875140536,0.10404369760171477,FABP3/MFSD2A/LDLR/APOC1,4
GO:0016042,lipid catabolic process,16/565,194/10364,0.06431875989202669,0.1602618283474497,0.10552812650035191,PLA2G2A/MFSD2A/AKR1C3/ADRA2A/CES1/PLIN5/LDLR/CYP4F12/APOE/APOC1/CYP1B1/CYP26B1/SPP1/LPL/ENPP2/PLCH2,16
GO:0008344,adult locomotory behavior,5/565,40/10364,0.06459013599738446,0.1602618283474497,0.10552812650035191,ATP1A2/CXCL12/SNCG/NR4A2/UCHL1,5
GO:0015807,L-amino acid transport,5/565,40/10364,0.06459013599738446,0.1602618283474497,0.10552812650035191,ATP1A2/AGT/SLC7A5/SLC11A1/SLC1A3,5
GO:0032413,negative regulation of ion transmembrane transporter activity,5/565,40/10364,0.06459013599738446,0.1602618283474497,0.10552812650035191,ATP1A2/ADRA2A/RRAD/PLN/GEM,5
GO:0035904,aorta development,5/565,40/10364,0.06459013599738446,0.1602618283474497,0.10552812650035191,APLNR/NGFR/ADAMTS9/MYLK/PDGFRB,5
GO:0050709,negative regulation of protein secretion,5/565,40/10364,0.06459013599738446,0.1602618283474497,0.10552812650035191,ADRA2A/APOE/INHBB/SFRP1/CCN3,5
GO:0050810,regulation of steroid biosynthetic process,5/565,40/10364,0.06459013599738446,0.1602618283474497,0.10552812650035191,AKR1C3/ADM/CES1/APOE/EGR1,5
GO:0061028,establishment of endothelial barrier,5/565,40/10364,0.06459013599738446,0.1602618283474497,0.10552812650035191,ICAM1/SOX18/CLDN5/VEGFA/S1PR3,5
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,7/565,66/10364,0.06693094495960639,0.16586881880425458,0.10922017971298072,CLEC7A/C3/SLC11A1/NFKBIZ/HLA-G/HLA-DRB1/AZGP1,7
GO:0007498,mesoderm development,7/565,66/10364,0.06693094495960639,0.16586881880425458,0.10922017971298072,ITGA8/ITGB3/ITGB4/SECTM1/SFRP2/VEGFA/KLF4,7
GO:0014013,regulation of gliogenesis,6/565,53/10364,0.06713886932416638,0.1661829087141095,0.10942699951580863,EGR2/MDK/LDLR/SERPINE2/LIF/PTN,6
GO:0048864,stem cell development,6/565,53/10364,0.06713886932416638,0.1661829087141095,0.10942699951580863,SOX9/SEMA6B/FN1/SEMA3G/EDN1/SEMA3C,6
GO:0010675,regulation of cellular carbohydrate metabolic process,10/565,108/10364,0.06971684752695491,0.17245968203948844,0.11356008682876866,DDIT4/IGF2/DGAT2/NNMT/IGF1/C1QTNF1/SIK1/GPER1/PDK4/RORC,10
GO:0051148,negative regulation of muscle cell differentiation,5/565,41/10364,0.07042195691459378,0.17299627023150974,0.11391341579793188,RGS2/IGF2/TMEM119/PI16/CCN3,5
GO:0060420,regulation of heart growth,5/565,41/10364,0.07042195691459378,0.17299627023150974,0.11391341579793188,RGS2/IGF1/BASP1/EDN1/PI16,5
GO:0070613,regulation of protein processing,5/565,41/10364,0.07042195691459378,0.17299627023150974,0.11391341579793188,THBS1/SERPINE2/CLEC3B/SERPINE1/GAS1,5
GO:0072089,stem cell proliferation,5/565,41/10364,0.07042195691459378,0.17299627023150974,0.11391341579793188,NES/ACE/SOX18/FBLN1/SFRP2,5
GO:0002707,negative regulation of lymphocyte mediated immunity,4/565,29/10364,0.07048309202397612,0.17299627023150974,0.11391341579793188,FCGR2B/BCL6/IL7R/HLA-G,4
GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,4/565,29/10364,0.07048309202397612,0.17299627023150974,0.11391341579793188,FCGR2B/BCL6/IL7R/HLA-G,4
GO:0003407,neural retina development,4/565,29/10364,0.07048309202397612,0.17299627023150974,0.11391341579793188,THY1/SOX9/PTN/NTRK2,4
GO:0010907,positive regulation of glucose metabolic process,4/565,29/10364,0.07048309202397612,0.17299627023150974,0.11391341579793188,IGF2/DGAT2/NNMT/IGF1,4
GO:0019748,secondary metabolic process,4/565,29/10364,0.07048309202397612,0.17299627023150974,0.11391341579793188,FMO2/AKR1C2/AKR1C3/CYP1B1,4
GO:0046596,regulation of viral entry into host cell,4/565,29/10364,0.07048309202397612,0.17299627023150974,0.11391341579793188,IFITM2/IFITM1/IFITM3/HLA-DRB1,4
GO:0051785,positive regulation of nuclear division,4/565,29/10364,0.07048309202397612,0.17299627023150974,0.11391341579793188,IGF2/IGF1/PDGFRB/EDN1,4
GO:0072132,mesenchyme morphogenesis,4/565,29/10364,0.07048309202397612,0.17299627023150974,0.11391341579793188,ACTA2/APLNR/SOX9/ACTG2,4
